SMILES,CID,canonical_CID,r_inhibition_at_20_uM,r_inhibition_at_50_uM,r_pIC50,r_avg_IC50,f_inhibition_at_20_uM,f_inhibition_at_50_uM,p_IC50,f_avg_IC50,f_avg_pIC50,relative_solubility_at_20_uM,relative_solubility_at_100_uM,trypsin_IC50,NMR_std_ratio,acrylamide,chloroacetamide,series,frag_id
Cc1cc(C)c(S(=O)(=O)N2CCCC2C(=O)Nc2ccc3[nH]c(=O)sc3c2)c(C)c1,RED-RED-10c9212c-48,RED-RED-10c9212c-48,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
CCC(c1ccncc1)N(C)C(=O)Cc1c[nH]c2ncccc12,RED-RED-10c9212c-49,RED-RED-10c9212c-49,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
CC(C)N1CCCC(N2CCN(c3ccc4nccnc4n3)CC2)C1=O,RED-RED-10c9212c-50,RED-RED-10c9212c-50,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
CC(NCc1c[nH]c2nccnc12)c1cc(F)ccc1N1CCC(O)CC1,RED-RED-10c9212c-52,RED-RED-10c9212c-52,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
O=c1c2ccccc2c(-c2ccc(Br)cc2)nn1CC(O)CN1CCOCC1,RED-RED-10c9212c-53,RED-RED-10c9212c-53,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
O=C(NCC(c1ccccc1)c1c[nH]c2ccccc12)c1cnccn1,RED-RED-10c9212c-54,RED-RED-10c9212c-54,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
O=C(NCC(=O)N1CCCC1c1nc2ccccc2[nH]1)C1CCCC1,RED-RED-10c9212c-55,RED-RED-10c9212c-55,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
Cc1[nH]c2ccccc2c1/C=N/c1sc2c(c1C#N)CCC(C)C2,RED-RED-10c9212c-56,RED-RED-10c9212c-56,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
Clc1cccc2c1OCCC2Nc1ncccn1,RED-RED-10c9212c-57,RED-RED-10c9212c-57,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
O=C1NCC(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc21,ALP-POS-6f6ae286-1,ALP-POS-6f6ae286-1,,,#NUM!,,,,5.940989586,1.14554041,,,,,,FALSE,FALSE,3-aminopyridine-like,
COC1(C(=O)Nc2cncc3cc(F)ccc23)CCOc2ccc(Cl)cc21,ALP-POS-6f6ae286-3,ALP-POS-6f6ae286-3,,,#NUM!,,,,6.385840043,0.411301181,,,,,,FALSE,FALSE,3-aminopyridine-like,
CNC(=O)CN1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3cc(F)ccc23)C1,ALP-POS-6f6ae286-5,ALP-POS-6f6ae286-5,,,#NUM!,,,,6.589648508,0.257247695,,,,,,FALSE,FALSE,3-aminopyridine-like,
O=C1CCN(S(=O)(=O)c2cccc(F)c2)CC1,BEN-DND-03ad4429-1,BEN-DND-03ad4429-1,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
O=C1CCCN(S(=O)(=O)c2cccc(F)c2)CC1,BEN-DND-03ad4429-2,BEN-DND-03ad4429-2,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
O=C(/C=C/c1ccccc1)N1CCN(S(=O)(=O)c2cccc(F)c2)CC1,BEN-DND-03ad4429-4,BEN-DND-03ad4429-4,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
O=C1CCN(S(=O)(=O)c2cccs2)CC1,BEN-DND-03ad4429-5,BEN-DND-03ad4429-5,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
O=C1CCCN(S(=O)(=O)c2cccs2)CC1,BEN-DND-03ad4429-6,BEN-DND-03ad4429-6,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
CN(C)C(=O)c1cc2c(NC(=O)C3CCOc4ccc(Cl)cc43)cncc2s1,MAT-POS-ee5e8e94-2,MAT-POS-ee5e8e94-2,,,#NUM!,,,,6.398832173,0.39917913,,,,,,FALSE,FALSE,3-aminopyridine-like,
Cc1ccn2c(NC(=O)Cc3cccc(Cl)c3)cnc2c1,EDJ-MED-b24713dc-1,EDJ-MED-b24713dc-1,,,#NUM!,,,,4.707987994,19.58898828,,,,,,FALSE,FALSE,3-aminopyridine-like,
Cc1cccc2ncc(NC(=O)Cc3cccc(Cl)c3)n12,EDJ-MED-b24713dc-2,EDJ-MED-b24713dc-2,,,#NUM!,,,,5.256509233,5.539757662,,,,,,FALSE,FALSE,3-aminopyridine-like,
Cc1ccc2ncc(NC(=O)Cc3cccc(Cl)c3)n2c1,EDJ-MED-b24713dc-3,EDJ-MED-b24713dc-3,,,#NUM!,,,,5.045213919,9.011271626,,,,,,FALSE,FALSE,3-aminopyridine-like,
O=C1NCC(C(=O)Nc2cnn3ccccc23)c2cc(Cl)ccc21,EDJ-MED-dd2a8363-1,EDJ-MED-dd2a8363-1,,,#NUM!,,,,5.149147131,7.093374162,,,,,,FALSE,FALSE,3-aminopyridine-like,
O=C(Nc1cnn2ccccc12)C1CCS(=O)(=O)c2ccc(Cl)cc21,EDJ-MED-dd2a8363-2,EDJ-MED-dd2a8363-2,,,#NUM!,,,,5.409989751,3.890543265,,,,,,FALSE,FALSE,3-aminopyridine-like,
O=C1NCC(C(=O)Nc2cnn3c2CCCC3)c2cc(Cl)ccc21,EDJ-MED-dd2a8363-3,EDJ-MED-dd2a8363-3,,,#NUM!,,,,4.515109934,30.54147909,,,,,,FALSE,FALSE,3-aminopyridine-like,
Cc1cccn2ncc(NC(=O)C3CNC(=O)c4ccc(Cl)cc43)c12,EDJ-MED-dd2a8363-4,EDJ-MED-dd2a8363-4,,,#NUM!,,,,5.61983071,2.399768175,,,,,,FALSE,FALSE,3-aminopyridine-like,
CC1(C(=O)Nc2cncc3ccccc23)CNS(=O)(=O)c2ccc(Cl)cc21,ALP-POS-1cbc2fae-1,ALP-POS-1cbc2fae-1,,,#NUM!,,,,6.580852136,0.262511216,,,,,,FALSE,FALSE,3-aminopyridine-like,
CCC1(C(=O)Nc2cncc3ccccc23)CNS(=O)(=O)c2ccc(Cl)cc21,ALP-POS-1cbc2fae-2,ALP-POS-1cbc2fae-2,,,#NUM!,,,,7.057403928,0.087618552,,,,,,FALSE,FALSE,3-aminopyridine-like,
O=C1N(c2cncc3ccccc23)CC[C@@]1(O)c1cccc(Cl)c1,MAT-POS-8695a11f-1,MAT-POS-8695a11f-1,,,#NUM!,,,,4.042516042,90.67424715,,,,,,FALSE,FALSE,3-aminopyridine-like,
O=C(Nc1cncc2ccc(CN3CCNCC3)cc12)C1CCOc2ccc(Cl)cc21,MAT-POS-8695a11f-2,MAT-POS-8695a11f-2,,,#NUM!,,,,6.121429033,0.756085601,,,,,,FALSE,FALSE,3-aminopyridine-like,
O=C1N(c2cncc3ccccc23)CC[C@]1(O)c1cccc(Cl)c1,MAT-POS-8695a11f-3,MAT-POS-8695a11f-3,,,#NUM!,,,,6.132207672,0.737551461,,,,,,FALSE,FALSE,3-aminopyridine-like,
CS(=O)(=O)Nc1ccc2cncc(NC(=O)C3CNC(=O)c4ccc(Cl)cc43)c2c1,EDJ-MED-d9f3798e-1,EDJ-MED-d9f3798e-1,,,#NUM!,,,,6.710014792,0.194977819,,,,,,FALSE,FALSE,3-aminopyridine-like,
CS(=O)(=O)Nc1ccc2cncc(NC(=O)C3CCS(=O)(=O)c4ccc(Cl)cc43)c2c1,EDJ-MED-d9f3798e-3,EDJ-MED-d9f3798e-3,,,#NUM!,,,,6.689834569,0.204251583,,,,,,FALSE,FALSE,3-aminopyridine-like,
COCCN1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,EDJ-MED-eb111c00-2,EDJ-MED-eb111c00-2,,,#NUM!,,,,6.573035954,0.267278513,,,,,,FALSE,FALSE,3-aminopyridine-like,
O=C(Nc1cncc2ccccc12)C1CN(CC2CC2)C(=O)c2ccc(Cl)cc21,EDJ-MED-eb111c00-3,EDJ-MED-eb111c00-3,,,#NUM!,,,,6.419300092,0.380802603,,,,,,FALSE,FALSE,3-aminopyridine-like,
CN(C)c1ccc2cncc(NC(=O)Cc3cccc(Cl)c3)c2c1,PET-UNK-d899bab6-1,PET-UNK-d899bab6-1,,,#NUM!,,,,6.137161286,0.729186659,,,,,,FALSE,FALSE,3-aminopyridine-like,
Cc1cc(N)ncc1NC(=O)C1CCOc2ccc(Cl)cc21,MAT-POS-1f3c8e6f-1,MAT-POS-1f3c8e6f-1,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,3-aminopyridine-like,
Cc1ccc(NCc2nnc3n(C)c(=O)c4ccccc4n23)cc1C,WIL-UNI-d4749f31-1,WIL-UNI-d4749f31-1,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
O=C(Nc1ccc2c(=O)cc[nH]c2c1)c1ccc2ccncc2c1,WIL-UNI-d4749f31-2,WIL-UNI-d4749f31-2,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
Cc1cn2ccc(C(=O)Nc3nc(-c4cnn(C)c4)cs3)cc2n1,WIL-UNI-d4749f31-3,WIL-UNI-d4749f31-3,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
O=C(Cc1c[nH]c2cc(Cl)ccc12)Nc1cccc2[nH]c(=O)[nH]c12,WIL-UNI-d4749f31-4,WIL-UNI-d4749f31-4,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,3-aminopyridine-like,
Cc1nnc(CNc2ccc3nnc(-c4ccccc4)n3n2)o1,WIL-UNI-d4749f31-5,WIL-UNI-d4749f31-5,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
CN(Cc1nnc2ccccn12)C(=O)c1ccnc2ccccc12,WIL-UNI-d4749f31-7,WIL-UNI-d4749f31-7,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
Cc1cc(N2CCC(C)N(Cc3ccccc3)CC2)n2ncnc2n1,WIL-UNI-d4749f31-8,WIL-UNI-d4749f31-8,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
O=C(Nc1nn2cnnc2s1)c1csc(-c2ccccc2)n1,WIL-UNI-d4749f31-9,WIL-UNI-d4749f31-9,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
Cc1cn2c(CNC(=O)c3cnn4ccccc34)c(C)nc2s1,WIL-UNI-d4749f31-10,WIL-UNI-d4749f31-10,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
N#CCc1cccc(NC(=O)c2cnn3cc(Br)cnc23)n1,WIL-UNI-d4749f31-11,WIL-UNI-d4749f31-11,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
Cc1ccc(Br)nc1C(=O)NC(C)c1nnc2c(=O)[nH]ccn12,WIL-UNI-d4749f31-12,WIL-UNI-d4749f31-12,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
O=C(NNc1cc(O)nc2ncccc12)c1ccc2[nH]ccc2c1,WIL-UNI-d4749f31-14,WIL-UNI-d4749f31-14,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
Cc1cc(C(=O)Nc2cnc3nccn3c2)nn1-c1ccc(F)cc1,WIL-UNI-d4749f31-15,WIL-UNI-d4749f31-15,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
Cn1ccn2c(CNC(=O)c3ccc4ncsc4c3)nnc2c1=O,WIL-UNI-d4749f31-16,WIL-UNI-d4749f31-16,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
Cn1c(NC(=O)Cc2csc3nccn23)nc2ccc(F)cc21,WIL-UNI-d4749f31-17,WIL-UNI-d4749f31-17,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,3-aminopyridine-like,
O=C(N/N=c1\cc[nH]c2ccccc12)c1ccc2ncccc2c1,WIL-UNI-d4749f31-18,WIL-UNI-d4749f31-18,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
Cc1cc(O)c2cc(NC(=O)c3cnn4ccc(C)nc34)ccc2n1,WIL-UNI-d4749f31-19,WIL-UNI-d4749f31-19,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
Cc1cccc2ncnc(NC(C)c3ccc4[nH]c(=O)[nH]c4c3)c12,WIL-UNI-d4749f31-20,WIL-UNI-d4749f31-20,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
O=C(Nc1cnc2nccn2c1)c1cn2c(Br)cnc2s1,WIL-UNI-d4749f31-22,WIL-UNI-d4749f31-22,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
Cc1ccc(C(=O)Nc2c(-c3cnn(C)c3)nc3ccccn23)cn1,WIL-UNI-d4749f31-24,WIL-UNI-d4749f31-24,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
c1ccc2oc(C3CCCN(Cc4cnc5cnccn45)C3)nc2c1,WIL-UNI-d4749f31-25,WIL-UNI-d4749f31-25,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
Cn1cnnc1-c1cccc(NS(=O)(=O)c2c(Cl)nc3sccn23)c1,WIL-UNI-d4749f31-26,WIL-UNI-d4749f31-26,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
Cn1c(=O)oc2cc(S(=O)(=O)Nc3ccc4ncccc4c3)ccc21,WIL-UNI-d4749f31-27,WIL-UNI-d4749f31-27,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
CC(NC(=O)c1c(Cl)nc2ccccn12)c1nnc2ccccn12,WIL-UNI-d4749f31-28,WIL-UNI-d4749f31-28,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
CC(NC(=O)c1nccc2cccnc12)c1ccc2[nH]c(=O)oc2c1,WIL-UNI-d4749f31-29,WIL-UNI-d4749f31-29,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
Cc1noc2ncc(CNc3ccc(-c4nnnn4C)cc3)cc12,WIL-UNI-d4749f31-30,WIL-UNI-d4749f31-30,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
Cc1nc2sccn2c1CN(C)C(=O)c1cn2ccccc2n1,WIL-UNI-d4749f31-33,WIL-UNI-d4749f31-33,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
CN(Cc1nc2ccccc2s1)C(=O)c1ccc2c(c1)nnn2C,WIL-UNI-d4749f31-34,WIL-UNI-d4749f31-34,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
CC(Cc1nc2ccccc2s1)Nc1ccc2nnnn2n1,WIL-UNI-d4749f31-35,WIL-UNI-d4749f31-35,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
Cc1csc2ncc(C(=O)Nc3cccc4ncccc34)c(=O)n12,WIL-UNI-d4749f31-36,WIL-UNI-d4749f31-36,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
O=C(NNc1nc2ccccc2[nH]1)c1cc(O)nc2ccccc12,WIL-UNI-d4749f31-37,WIL-UNI-d4749f31-37,,,#NUM!,,,,4.58807027,25.81842408,,,,,,FALSE,FALSE,,
O=C(Nc1cccc2cc[nH]c12)c1cccc2[nH]c(=O)oc12,WIL-UNI-d4749f31-38,WIL-UNI-d4749f31-38,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
Cn1c(NC(=O)c2cccnc2-n2cccn2)nc2cc(F)ccc21,WIL-UNI-d4749f31-39,WIL-UNI-d4749f31-39,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
Cc1nn2c(CNc3ccc(Cn4cncn4)cc3)c(C)nc2s1,WIL-UNI-d4749f31-40,WIL-UNI-d4749f31-40,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
CC(CNC(=O)c1cnc2ccccn12)Nc1nc2ccccc2o1,WIL-UNI-d4749f31-41,WIL-UNI-d4749f31-41,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
Cc1nc2cc(C(=O)NNc3nc4ccncc4s3)ccc2o1,WIL-UNI-d4749f31-42,WIL-UNI-d4749f31-42,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
Cc1nn(C)c2nc(Cl)cc(NNC(=O)c3ccnc4[nH]nnc34)c12,WIL-UNI-d4749f31-43,WIL-UNI-d4749f31-43,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
CC(NC(=O)c1ccc2oc(=S)[nH]c2c1)c1nnc2ccccn12,WIL-UNI-d4749f31-45,WIL-UNI-d4749f31-45,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
CC(C)(C#N)CS(=O)(=O)N1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1,PET-UNK-af70882d-1,PET-UNK-af70882d-1,,,#NUM!,,,,7.010315242,0.097652813,,,,,,FALSE,FALSE,3-aminopyridine-like,
Cc1ccnc(NC(=O)C2CCOc3ccc(Cl)cc32)c1N,MAT-POS-500f4700-1,MAT-POS-500f4700-1,,,#NUM!,,,,4.145277545,71.56858905,,,,,,FALSE,FALSE,3-aminopyridine-like,
O=C(Nc1cnc2ccccn12)C1CCNc2cc(Cl)c(Cl)cc21,MAT-POS-500f4700-2,MAT-POS-500f4700-2,,,#NUM!,,,,5.703395915,1.979721432,,,,,,FALSE,FALSE,3-aminopyridine-like,
N#CC1CN(S(=O)(=O)NCc2ccc(Cl)cc2CC(=O)Nc2cncc3ccccc23)C1,ALP-POS-d054b76b-5,ALP-POS-d054b76b-5,,,#NUM!,,,,6.637162983,0.230588167,,,,,,FALSE,FALSE,3-aminopyridine-like,
N#CC1(CS(=O)(=O)NCc2ccc(Cl)cc2CC(=O)Nc2cncc3ccccc23)CC1,ALP-POS-6479a3a9-1,ALP-POS-6479a3a9-1,,,#NUM!,,,,6.877533483,0.13257649,,,,,,FALSE,FALSE,3-aminopyridine-like,
CS(=O)(=O)NCc1ccc(Cl)cc1CC(=O)Nc1cncc2ccccc12,ALP-POS-6479a3a9-2,ALP-POS-6479a3a9-2,,,#NUM!,,,,6.424929367,0.375898535,,,,,,FALSE,FALSE,3-aminopyridine-like,
Cc1cc(NC(=O)C2CCOc3ccc(Cl)cc32)ncc1N,TAT-ENA-0e28ea53-1,TAT-ENA-0e28ea53-1,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,3-aminopyridine-like,
O=C(Cc1cccc(Cl)c1)Nc1cncn1-c1ccccc1,BEN-DND-1e24cf73-1,BEN-DND-1e24cf73-1,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,3-aminopyridine-like,
COc1cc2c(NC(=O)Cc3cccc(Cl)c3)cncc2cc1F,PET-UNK-b38839dc-1,PET-UNK-b38839dc-1,,,#NUM!,,,,5.944275134,1.136906804,,,,,,FALSE,FALSE,3-aminopyridine-like,
COc1ccn2c(NC(=O)Cc3cccc(Cl)c3)cnc2c1,EDJ-MED-6e43a462-1,EDJ-MED-6e43a462-1,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,3-aminopyridine-like,
COc1ccc2ncc(NC(=O)Cc3cccc(Cl)c3)n2c1,EDJ-MED-6e43a462-2,EDJ-MED-6e43a462-2,,,#NUM!,,,,4.79945263,15.86891998,,,,,,FALSE,FALSE,3-aminopyridine-like,
COc1cccc2ncc(NC(=O)Cc3cccc(Cl)c3)n12,EDJ-MED-6e43a462-3,EDJ-MED-6e43a462-3,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,3-aminopyridine-like,
O=C(Cc1cccc(Cl)c1)Nc1cnc2n1CCCC2,EDJ-MED-6e43a462-11,EDJ-MED-6e43a462-11,,,#NUM!,,,,4.027874533,93.78329063,,,,,,FALSE,FALSE,3-aminopyridine-like,
Cc1ccnc(N)c1NC(=O)C1CCOc2ccc(Cl)cc21,MAT-POS-b5c94171-1,MAT-POS-b5c94171-1,,,#NUM!,,,,4.157735379,69.54479329,,,,,,FALSE,FALSE,3-aminopyridine-like,
CCC1(C(=O)Nc2cncc3ccccc23)CNC(=O)c2ccc(Cl)cc21,RAL-THA-176e263b-1,RAL-THA-176e263b-1,,,#NUM!,,,,5.928600777,1.17868898,,,,,,FALSE,FALSE,3-aminopyridine-like,
CC1(C(=O)Nc2cncc3ccccc23)CNC(=O)c2ccc(Cl)cc21,RAL-THA-176e263b-4,RAL-THA-176e263b-4,,,#NUM!,,,,6.057717078,0.875553971,,,,,,FALSE,FALSE,3-aminopyridine-like,
CC1NC(=O)c2ccc(Cl)cc2C1C(=O)Nc1cncc2ccc(S(C)(=O)=O)cc12,MAT-POS-edabd372-1,MAT-POS-edabd372-1,,,#NUM!,,,,5.701240782,1.989569975,,,,,,FALSE,FALSE,3-aminopyridine-like,
CC1(C(=O)Nc2cncc3ccc(S(C)(=O)=O)cc23)CNC(=O)c2ccc(Cl)cc21,MAT-POS-edabd372-2,MAT-POS-edabd372-2,,,#NUM!,,,,5.17891146,6.623515241,,,,,,FALSE,FALSE,3-aminopyridine-like,
O=C(Nc1cnc2ccccn12)C1CCOc2ccc(Cl)cc21,MAT-POS-51833a24-1,MAT-POS-51833a24-1,,,#NUM!,,,,5.487310305,3.256039729,,,,,,FALSE,FALSE,3-aminopyridine-like,
NC1CCc2c(NC(=O)C3CCOc4ccc(Cl)cc43)cncc21,MAT-POS-a2421bb6-1,MAT-POS-a2421bb6-1,,,#NUM!,,,,4.588384918,25.79972532,,,,,,FALSE,FALSE,3-aminopyridine-like,
CNC1CCc2c(NC(=O)C3CCOc4ccc(Cl)cc43)cncc21,MAT-POS-a2421bb6-2,MAT-POS-a2421bb6-2,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,3-aminopyridine-like,
Cn1ncc(NC(=O)C2CCOc3ccc(Cl)cc32)c1C(F)F,MAT-POS-a2421bb6-4,MAT-POS-a2421bb6-4,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,3-aminopyridine-like,
O=C1Cc2ccccc2N(C(=O)Cc2cccc(Cl)c2)C1,ROB-CAM-6936528f-1,ROB-CAM-6936528f-1,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,3-aminopyridine-like,
CS(=O)(=O)c1ccc2cncc(NC(=O)C3CNC(=O)c4ccc(Cl)cc43)c2c1,EDJ-MED-827e7cb4-1,EDJ-MED-827e7cb4-1,,,#NUM!,,,,5.561950494,2.741886706,,,,,,FALSE,FALSE,3-aminopyridine-like,
CS(=O)(=O)c1ccc2cncc(NC(=O)C3CNC(=O)c4c(F)cc(F)cc43)c2c1,EDJ-MED-827e7cb4-4,EDJ-MED-827e7cb4-4,,,#NUM!,,,,5.443495931,3.601671245,,,,,,FALSE,FALSE,3-aminopyridine-like,
CCC1(C(=O)Nc2cncc3ccc(S(C)(=O)=O)cc23)CNC(=O)c2ccc(Cl)cc21,EDJ-MED-827e7cb4-6,EDJ-MED-827e7cb4-6,,,#NUM!,,,,5.838612207,1.450066079,,,,,,FALSE,FALSE,3-aminopyridine-like,
O=C1NCC(C(=O)Nc2cnc3ccccn23)c2cc(Cl)ccc21,EDJ-MED-827e7cb4-7,EDJ-MED-827e7cb4-7,,,#NUM!,,,,5.227124928,5.927547902,,,,,,FALSE,FALSE,3-aminopyridine-like,
O=C1CN(C(=O)Cc2cccc(Cl)c2)Cc2ccccc21,EDJ-MED-c292668a-1,EDJ-MED-c292668a-1,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
Cc1cc(O)ncc1NC(=O)C1CCOc2ccc(Cl)cc21,MAT-POS-8293a91a-1,MAT-POS-8293a91a-1,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,3-aminopyridine-like,
O=C(Nc1cncc2ccccc12)C(NC(=O)[C@H]1CC[C@H](C(=O)N2CCCC2)O1)c1cccc(Cl)c1,MAT-POS-8293a91a-2,MAT-POS-8293a91a-2,,,#NUM!,,,,5.624233427,2.375563114,,,,,,FALSE,FALSE,Ugi,
O=C(Nc1cncc2ccc(C(F)(F)F)cc12)C1CCOc2ccc(Cl)cc21,MAT-POS-8293a91a-3,MAT-POS-8293a91a-3,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,3-aminopyridine-like,
CNC(=O)CN1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1,MAT-POS-8293a91a-4,MAT-POS-8293a91a-4,,,#NUM!,,,,4.975550022,10.57913058,,,,,,FALSE,FALSE,3-aminopyridine-like,
CNC(=O)CN1Cc2ccc(Cl)cc2[C@@H](C(=O)Nc2cncc3ccccc23)C1,MAT-POS-8293a91a-5,MAT-POS-8293a91a-5,,,#NUM!,,,,6.95191794,0.11170743,,,,,,FALSE,FALSE,3-aminopyridine-like,
O=C(Nc1cncc2ccccc12)C(NC(=O)[C@@H]1CC[C@@H](C(=O)N2CCCC2)O1)c1cccc(Cl)c1,MAT-POS-8293a91a-6,MAT-POS-8293a91a-6,,,#NUM!,,,,5.34832047,4.484143781,,,,,,FALSE,FALSE,Ugi,
O=C(Nc1cncc2ccccc12)C(NC(=O)[C@H]1CC[C@@H](C(=O)N2CCCC2)O1)c1cccc(Cl)c1,MAT-POS-8293a91a-7,MAT-POS-8293a91a-7,,,#NUM!,,,,4.713204882,19.35508658,,,,,,FALSE,FALSE,Ugi,
CNC(=O)CN1CC(C(=O)Nc2cncc3ccc(S(C)(=O)=O)cc23)c2cc(Cl)ccc2C1=O,EDJ-MED-ce467fd5-1,EDJ-MED-ce467fd5-1,,,#NUM!,,,,6.482010309,0.329601888,,,,,,FALSE,FALSE,Ugi,
O=C1NCC(C(=O)Nc2cncc3ccccc23)c2cc(F)cc(F)c21,ALP-POS-f1807566-1,ALP-POS-f1807566-1,,,#NUM!,,,,5.760939792,1.734044378,,,,,,FALSE,FALSE,3-aminopyridine-like,
O=C(Nc1cncc2ccccc12)C12CCC(O1)c1cc(Cl)ccc12,MAT-POS-a3f7f96a-1,MAT-POS-a3f7f96a-1,,,#NUM!,,,,5.620857406,2.394101693,,,,,,FALSE,FALSE,3-aminopyridine-like,
COC(=O)c1cc(/C=c2\s/c(=C(/C#N)C(=O)NC(C)C)n(-c3ccc(OC)c(F)c3)c2=O)oc1C,MAT-POS-a3f7f96a-3,MAT-POS-a3f7f96a-3,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
CC(C(=O)NS(=O)(=O)c1cnn(-c2cccc(C(F)(F)F)c2)c1)n1cnc(C#N)n1,MAT-POS-a3f7f96a-4,MAT-POS-a3f7f96a-4,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
COC(=O)c1cc(/C=c2\sc(=C(C#N)C#N)n(-c3cccc(C(F)(F)F)c3)c2=O)oc1C,MAT-POS-a3f7f96a-5,MAT-POS-a3f7f96a-5,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
